IMG Taxon id,GOLD biome1,GOLD biome2,High quality reads sampled (up to 500K),Mapped to GEM catalogue,Mapped to NCBI RefSeq,Mapped to either,Nonpareil kmer diversity
3300013004,Aquatic,Freshwater,459419,79797,8925,84522,20.3652795126809
3300024980,Aquatic,Freshwater,407217,146563,114725,203526,20.3639431355917
3300024326,Aquatic,Marine,464726,152925,76744,166002,20.3571389246059
3300020221,Aquatic,Freshwater,423201,102398,3914,104395,20.3548205302208
3300027662,Terrestrial,Soil,481910,129170,5285,133767,20.3539263982921
3300017963,Aquatic,Non-marine Saline and Alkaline,456999,26003,693,26437,20.3523711467468
3300025713,Engineered,Wastewater,484815,309557,24920,313325,20.3516331513153
3300025417,Aquatic,Freshwater,466773,67080,3807,69603,20.3498562657851
3300027847,Aquatic,Marine,452017,117384,3705,118570,20.3493407762764
3300018030,Aquatic,Freshwater,469169,174873,1127,175344,20.3473681782827
3300025785,Aquatic,Freshwater,455933,68889,6274,72754,20.345972515993
3300006057,Aquatic,Sediment,437793,4441,1466,5312,20.3403146870841
3300022884,Aquatic,Non-marine Saline and Alkaline,483085,104016,4629,104439,20.3379649660705
3300023434,Aquatic,Non-marine Saline and Alkaline,479439,139049,10997,140283,20.3362706372518
3300020054,Aquatic,Marine,420207,130345,11411,135034,20.3345416037837
3300025828,Aquatic,Marine,455037,76344,5960,79832,20.3339856065986
3300025372,Aquatic,Freshwater,464968,45443,1040,45789,20.3307355313901
3300027547,Terrestrial,Soil,451358,22798,3486,24914,20.3294881446452
3300008151,Host-associated,Human,46703,37145,36862,41394,20.3288666755286
3300024247,Aquatic,Marine,473627,151867,77820,164681,20.3282963333639
3300026207,Aquatic,Marine,469168,202972,42282,214079,20.3245281115885
3300006059,Aquatic,Sediment,449372,8417,3510,10609,20.3226073331422
3300025203,Aquatic,Marine,357850,156737,68639,167981,20.3187531293258
3300027911,Aquatic,Sediment,449004,6057,1081,6739,20.3173031138033
3300022743,Aquatic,Freshwater,478726,16458,26651,36818,20.3141120828344
3300024514,Aquatic,Freshwater,479411,102459,20262,105179,20.3127836344586
3300017968,Aquatic,Marine,446381,116992,12768,123746,20.3092064353214
3300024895,Aquatic,Freshwater,384565,101455,22714,108095,20.3081421847843
3300027416,Aquatic,Marine,457324,82008,17183,86814,20.3065510357091
3300024282,Aquatic,Freshwater,470691,124657,39571,127583,20.2977140205888
3300025429,Aquatic,Freshwater,449869,23232,797,23653,20.2926915981594
3300025890,Aquatic,Marine,356285,91569,25498,98830,20.2909713633133
3300027699,Aquatic,Marine,448141,142327,5154,143586,20.2844494517932
3300017789,Aquatic,Freshwater,476582,11730,1721,12766,20.2812749153515
3300027677,Aquatic,Marine,447750,142794,5911,144390,20.2812382595673
3300023250,Terrestrial,Peat,471673,8681,4680,10608,20.2782892334507
3300025717,Aquatic,Non-marine Saline and Alkaline,312155,57511,33566,68380,20.2757269587887
3300027780,Aquatic,Marine,461586,83453,13926,90436,20.2744572260135
3300013105,Host-associated,Plants,452789,131540,148839,174819,20.2720470520901
3300027898,Aquatic,Sediment,470068,7609,2535,9393,20.2695256279604
3300013104,Host-associated,Plants,454128,155921,149237,191645,20.2664948494797
3300008403,Host-associated,Human,161037,110519,119546,136939,20.2651212782961
3300017420,Host-associated,Plants,472378,16908,45967,49012,20.2620507751437
3300026254,Aquatic,Marine,473181,169912,31402,179895,20.2601492399338
3300027844,Aquatic,Marine,451321,122556,4740,124055,20.2601335359877
3300025481,Terrestrial,Soil,252652,67230,1626,68062,20.2561930149732
3300022923,Aquatic,Marine,457068,141040,11292,146727,20.2553494961903
3300025782,Aquatic,Freshwater,454670,65388,4280,68858,20.2526803986505
3300026087,Aquatic,Marine,462617,135407,19631,141845,20.2522704969753
3300027791,Aquatic,Marine,455479,56579,11891,62542,20.2491423217001
3300027797,Aquatic,Freshwater,319606,42852,7434,47178,20.2488670523198
3300021512,Aquatic,Marine,459483,82933,6599,88799,20.2472318045229
3300025878,Terrestrial,Soil,467323,38240,2362,39615,20.2436531433985
3300025720,Engineered,Wastewater,482995,264780,22613,268826,20.2428750359478
3300023045,Terrestrial,Plant litter,480382,2083,987,2739,20.2404830933514
3300027249,Aquatic,Marine,391781,71631,17640,76737,20.2400381444982
3300020596,Aquatic,Freshwater,420126,94855,1773,95353,20.2397455802857
3300020192,Aquatic,Freshwater,403975,114859,4421,115506,20.236816803285
3300018424,Aquatic,Marine,448436,87396,11535,94133,20.2366928579428
3300023429,Aquatic,Non-marine Saline and Alkaline,466468,116608,48523,131081,20.2310450839312
3300025470,Aquatic,Freshwater,477108,90263,3304,92348,20.2267655855998
3300027622,Aquatic,Marine,421779,138785,6584,140808,20.2231721044386
3300020184,Aquatic,Marine,450181,86256,10136,87895,20.2227006145568
3300012950,Aquatic,Marine,473996,154528,16814,160756,20.2221122045566
3300009083,Aquatic,Freshwater,465241,93134,5046,96730,20.2193168566726
3300017434,Aquatic,Freshwater,460802,9776,980,10274,20.2165598415661
3300012043,Aquatic,Freshwater,457057,8809,897,9240,20.2147920495502
3300027580,Aquatic,Marine,346118,49466,22684,66315,20.2142875547429
3300024507,Aquatic,Freshwater,474551,95067,21308,100896,20.2115396650616
3300006174,Aquatic,Sediment,453241,8247,1358,9020,20.2077687088646
3300018039,Aquatic,Marine,445828,148749,13057,153540,20.2060305808459
3300025450,Aquatic,Freshwater,475319,71408,3505,73739,20.2030874571409
3300027793,Aquatic,Freshwater,465468,115153,57270,142038,20.2029235830888
3300025870,Aquatic,Marine,438658,144784,43787,154209,20.2011472317088
3300022747,Aquatic,Freshwater,480263,21374,18654,35064,20.1987146614439
3300022929,Aquatic,Marine,456984,133720,9440,138341,20.1932836839085
3300009767,Engineered,Wastewater,476283,309678,16312,311003,20.1925415683543
3300025239,Aquatic,Marine,380896,173677,83449,185273,20.1914166970025
3300024191,Aquatic,Marine,479754,111948,54994,126021,20.1910475774435
3300025193,Aquatic,Marine,365858,93573,72046,101212,20.1907101762543
3300027848,Aquatic,Freshwater,455707,153040,6499,154943,20.1867875459332
3300026080,Aquatic,Marine,459498,165059,26832,171836,20.185709745818
3300015265,Host-associated,Plants,463873,70985,170166,176485,20.1849053930323
3300006102,Aquatic,Sediment,465672,6181,1613,7127,20.1794557384225
3300022860,Aquatic,Non-marine Saline and Alkaline,485022,153241,11531,153761,20.1782592939733
3300025183,Aquatic,Marine,301453,120771,39705,131885,20.1754843886753
3300002507,Host-associated,Arthropoda,435621,100,843,879,20.1716005697361
3300026082,Aquatic,Marine,466642,110441,7294,112898,20.1709273131052
3300020222,Aquatic,Freshwater,471825,127542,4616,130356,20.1699102745829
3300027852,Aquatic,Marine,351773,23302,45533,59318,20.1661404448405
3300017518,Aquatic,Freshwater,462814,144303,36178,149749,20.1658342765937
3300027393,Terrestrial,Soil,452709,31312,2904,33185,20.1643158649273
3300019768,Aquatic,Freshwater,479964,35284,30725,59397,20.1630730118601
3300023251,Aquatic,Non-marine Saline and Alkaline,480640,98499,3435,98826,20.1598151078905
3300025383,Aquatic,Freshwater,465332,70336,3679,72380,20.158998501834
3300020168,Aquatic,Marine,462465,148936,16617,157177,20.1563017504321
3300021503,Aquatic,Marine,450261,93521,1972,95131,20.1553216824089
3300012936,Aquatic,Marine,457931,77691,55646,103931,20.1536843160571
3300025881,Aquatic,Marine,474062,139153,63595,157682,20.1512613101689
3300024054,Aquatic,Freshwater,474093,45822,10522,52878,20.1475759594557
3300020603,Aquatic,Freshwater,471635,128655,5867,131917,20.1399843254781
3300022858,Aquatic,Non-marine Saline and Alkaline,484031,53544,759,54011,20.1392325600245
3300026209,Aquatic,Marine,467724,189806,12713,193449,20.1375853170421
3300012186,Aquatic,Freshwater,484235,35767,1822,37171,20.1359890411238
3300002163,Engineered,Biotransformation,399346,160662,37182,176961,20.1354076818023
3300017651,Terrestrial,Soil,480985,59427,68070,116922,20.1290080839579
3300025410,Aquatic,Freshwater,460665,112152,8057,115579,20.12466748362
3300027706,Terrestrial,Soil,381222,128477,2144,130183,20.1245582613866
3300020195,Aquatic,Freshwater,466095,73314,790,73466,20.1237649251617
3300025836,Terrestrial,Soil,376900,96410,8628,101331,20.1232563317699
3300012090,Host-associated,Fungi,476573,20947,21292,35127,20.1208829059025
3300017969,Aquatic,Marine,449398,79013,15788,91251,20.1199371336223
3300025269,Aquatic,Marine,250896,117966,51139,125224,20.1198187497632
3300013010,Aquatic,Marine,454694,47145,7955,49889,20.1194772147735
3300009084,Aquatic,Freshwater,465400,191095,8423,193517,20.1179233514521
3300024492,Aquatic,Freshwater,466273,129112,37467,134541,20.1165250354522
3300020213,Aquatic,Freshwater,403857,79458,1539,80067,20.1161439710595
3300020203,Aquatic,Freshwater,400185,95456,1832,95947,20.1150636571287
3300026091,Aquatic,Marine,465271,145893,12011,149508,20.113587287285
3300025219,Aquatic,Marine,384350,175910,65081,188222,20.1132662742282
3300026262,Aquatic,Marine,478319,204371,17831,210632,20.110329540127
3300020057,Aquatic,Freshwater,403227,74647,728,74893,20.1083807143168
3300027813,Aquatic,Marine,450937,52623,9690,56685,20.1077240229113
3300025610,Aquatic,Marine,479440,59110,9228,64662,20.1051635624245
3300026269,Aquatic,Marine,473032,126352,9825,129763,20.1007183558155
3300019752,Aquatic,Freshwater,478992,43735,21639,63492,20.1002359921671
3300026256,Aquatic,Marine,467585,186173,23840,192511,20.0998345191693
3300020052,Aquatic,Marine,459222,144563,12428,147506,20.0934559191053
3300007519,Aquatic,Freshwater,449954,151986,6728,153875,20.0926532590558
3300025862,Terrestrial,Soil,460503,30818,1417,31605,20.0926326560188
3300027752,Aquatic,Marine,443587,57891,14632,65071,20.0904563180871
3300025396,Aquatic,Freshwater,473256,89109,4901,92618,20.0901975011262
3300027801,Aquatic,Marine,453427,55534,6350,58372,20.0885730503546
3300020197,Aquatic,Freshwater,476511,116625,4535,119234,20.0883066135126
3300027788,Aquatic,Marine,464198,96044,9627,101214,20.0850198784248
3300020201,Aquatic,Freshwater,385382,117315,1771,117721,20.0823946691899
3300023299,Aquatic,Non-marine Saline and Alkaline,480421,120198,11341,120679,20.0823097310017
3300007943,Host-associated,Human,31993,24994,23745,26922,20.0779840171168
3300026253,Aquatic,Marine,467808,169102,39521,178564,20.0773611633697
3300027832,Aquatic,Freshwater,448297,164693,6585,166335,20.0765978740597
3300025522,Terrestrial,Deep subsurface,350707,62342,3907,64079,20.0764838493399
3300020180,Aquatic,Freshwater,409761,128112,1680,128749,20.0753561494002
3300026130,Aquatic,Non-marine Saline and Alkaline,470625,98119,8531,102805,20.0730157380314
3300023101,Terrestrial,Peat,465287,27777,1229,28321,20.0691250399493
3300027963,Aquatic,Freshwater,446291,78258,12383,87534,20.0667671927821
3300025240,Aquatic,Marine,224203,110839,72803,120734,20.0659407818749
3300014208,Aquatic,Freshwater,469746,6571,2623,8172,20.0648444504686
3300018415,Aquatic,Marine,449799,154655,8768,157319,20.0642363089325
3300023109,Aquatic,Marine,473866,167964,59836,183754,20.0640958463271
3300026260,Aquatic,Marine,473319,174016,12705,178852,20.0631915343018
3300025180,Aquatic,Marine,345236,169100,75117,182874,20.0589357288012
3300019766,Aquatic,Freshwater,481621,36387,40953,69494,20.0586824023732
3300025669,Aquatic,Non-marine Saline and Alkaline,458120,87275,1198,87962,20.0584676224744
3300010033,Host-associated,Invertebrates,465755,414,764,1029,20.05709965417
3300027902,Aquatic,Freshwater,318834,7061,425,7307,20.0549281949244
3300025642,Aquatic,Non-marine Saline and Alkaline,456212,134537,13240,136233,20.0516049636227
3300012187,Aquatic,Freshwater,484281,40877,1537,41990,20.0511202952757
3300025812,Aquatic,Freshwater,459493,246764,349,246935,20.0506457122183
3300006195,Host-associated,Plants,467387,23739,35246,45136,20.0500226636562
3300006051,Host-associated,Plants,468111,42922,63214,76905,20.0496310401229
3300027800,Aquatic,Freshwater,468213,142324,71032,149398,20.049224263958
3300025217,Aquatic,Marine,280036,91273,60174,112099,20.0471178727102
3300017951,Aquatic,Marine,438318,112990,14721,116042,20.0462919244203
3300025707,Aquatic,Marine,447202,220257,12891,223597,20.0451117032832
3300026123,Aquatic,Non-marine Saline and Alkaline,468672,110048,8308,114694,20.0387829664928
3300025484,Terrestrial,Soil,277066,87945,1494,88612,20.0333850499411
3300023108,Aquatic,Marine,453724,72550,16403,82751,20.0309486561186
3300021508,Aquatic,Marine,454925,105153,392,105383,20.0210440671505
3300025869,Aquatic,Marine,474584,164709,51330,177110,20.0125793484203
3300027052,Aquatic,Non-marine Saline and Alkaline,130403,9912,14649,22768,20.0123844636501
3300023081,Aquatic,Marine,458523,98464,14368,107350,20.01080656859
3300006038,Host-associated,Plants,462335,25635,54127,58677,20.0106624671035
3300020194,Aquatic,Marine,451419,105656,14750,114425,20.0097273780346
3300025846,Terrestrial,Soil,355672,113737,6677,116649,20.0076096976278
3300027810,Aquatic,Marine,437165,17508,7490,23611,20.0054421870733
3300024237,Aquatic,Marine,484266,109683,56744,123656,20.0041835188071
3300017964,Aquatic,Marine,455387,115733,13652,122671,20.0030394737387
3300027806,Aquatic,Freshwater,451825,98393,70005,133678,20.0019364506904
3300017986,Aquatic,Marine,462130,76441,16082,86288,20.001752381659
3300022855,Aquatic,Non-marine Saline and Alkaline,480971,165416,7910,166360,20.0002929697358
3300025705,Aquatic,Marine,470529,224649,69578,236272,19.995236576373
3300022827,Aquatic,Non-marine Saline and Alkaline,467727,98847,15753,109194,19.9936061397529
3300021500,Aquatic,Marine,460620,112045,2242,113813,19.9922742205843
3300025864,Terrestrial,Soil,370644,110819,7416,114379,19.9885730467522
3300007722,Aquatic,Freshwater,443733,122840,4277,125061,19.9880951945386
3300017958,Aquatic,Marine,462406,118253,14928,125850,19.9844757945298
3300023176,Aquatic,Marine,461929,81389,13895,90337,19.9819694321721
3300006186,Host-associated,Plants,449404,39349,88194,98882,19.9796716413134
3300010155,Aquatic,Marine,473405,42558,25478,47254,19.9784093047132
3300025690,Aquatic,Marine,472098,175391,57594,189308,19.9762835937314
3300025243,Aquatic,Marine,386093,177687,53748,188768,19.9730888603449
3300025892,Aquatic,Marine,421820,136708,41113,146840,19.9727904653638
3300025201,Aquatic,Marine,336741,165527,142682,180286,19.9722479718215
3300027687,Aquatic,Marine,456220,72783,14163,79681,19.9713691617465
3300025103,Aquatic,Marine,477334,60068,32397,64726,19.9636512425678
3300021468,Aquatic,Marine,478373,99845,16660,114919,19.9582825972998
3300027707,Aquatic,Freshwater,444138,120502,10662,126940,19.9582793999369
3300025391,Aquatic,Freshwater,459975,104845,13287,112766,19.9546615859004
3300017553,Terrestrial,Soil,483312,109089,136461,174623,19.9525971712881
3300024311,Aquatic,Freshwater,473016,130017,36002,133610,19.9517702328452
3300013285,Aquatic,Freshwater,482556,44565,4697,47913,19.9471374428092
3300026079,Aquatic,Marine,456675,163845,33420,174021,19.9469339151666
3300023249,Aquatic,Non-marine Saline and Alkaline,478661,147322,15376,149612,19.9468464020564
3300024494,Aquatic,Freshwater,471946,142780,22655,144924,19.9461866601056
3300025455,Aquatic,Freshwater,425782,60019,3511,61357,19.9422937826867
3300017498,Aquatic,Freshwater,479233,70756,750,71138,19.9386112447806
3300025789,Aquatic,Freshwater,469121,103126,7277,107116,19.9361071266671
3300024508,Aquatic,Marine,476299,143418,64703,155651,19.9352857097761
3300023090,Terrestrial,Peat,461106,65130,2329,66175,19.933685930804
3300025637,Aquatic,Marine,464498,212390,63501,223157,19.9333321729094
3300025232,Aquatic,Marine,398991,167853,64873,178973,19.9329490214571
3300026200,Aquatic,Marine,470657,225217,15590,230060,19.9321609111427
3300018426,Aquatic,Marine,456352,75413,15649,84735,19.9276302277306
3300020182,Aquatic,Marine,462973,226384,48729,236957,19.9256543251413
3300024320,Aquatic,Marine,479285,167437,75635,180313,19.9253879099425
3300017423,Aquatic,Freshwater,465543,28312,7334,29871,19.9238389962697
3300025447,Aquatic,Freshwater,431925,68031,1340,68355,19.9221995413674
3300009702,Aquatic,Marine,452906,6102,1313,7005,19.9210513235458
3300012094,Aquatic,Freshwater,462470,19060,11063,22546,19.9182038190186
3300025803,Aquatic,Marine,485199,52492,12586,59637,19.9154004178822
3300025695,Aquatic,Marine,479796,199914,53894,212630,19.9138345007402
3300018025,Aquatic,Freshwater,478473,203615,893,203970,19.9115176103723
3300027816,Aquatic,Freshwater,467417,108018,74645,144753,19.911270243601
3300024278,Aquatic,Freshwater,474379,137729,37245,140490,19.9073084280709
3300025616,Aquatic,Freshwater,429530,62058,2425,62903,19.9065451077522
3300009773,Engineered,Bioreactor,465647,256842,24293,265047,19.9057849580488
3300006177,Host-associated,Plants,450111,27455,54638,62505,19.9057089373836
3300024264,Aquatic,Marine,479047,201300,61545,208681,19.9013734715759
3300025506,Aquatic,Freshwater,468101,185158,1299,185898,19.9007834597532
3300024321,Aquatic,Marine,477313,181805,80312,196277,19.900739121495
3300022748,Aquatic,Freshwater,480801,26184,19208,39994,19.8989109723247
3300012045,Aquatic,Freshwater,462903,41039,836,41428,19.8927038856298
3300010035,Host-associated,Invertebrates,469897,187,792,888,19.8916758244743
3300023174,Aquatic,Freshwater,475389,108244,6474,110191,19.8903564322429
3300025118,Aquatic,Marine,478496,46349,32813,51154,19.8900606100393
3300012973,Host-associated,Mammals,454008,65779,24095,82896,19.8838007231998
3300025737,Engineered,Wastewater,480957,312834,22145,317362,19.8809274223318
3300025677,Engineered,Wastewater,485164,305748,15845,307198,19.8698208982074
3300014720,Aquatic,Freshwater,464638,152938,22003,160571,19.8695123474832
3300025654,Aquatic,Marine,468753,225212,61865,235145,19.8694966975621
3300010300,Aquatic,Marine,485276,27472,8542,33432,19.8691777891491
3300025199,Aquatic,Marine,331282,123901,76701,133823,19.8679977138401
3300017533,Aquatic,Marine,466706,110190,7928,116929,19.8671947235845
3300025132,Aquatic,Marine,471284,31694,30376,33341,19.8657865388539
3300012894,Engineered,Built environment,463433,10738,12535,21684,19.8620979128901
3300024267,Aquatic,Marine,483344,157022,80248,171118,19.8616729485708
3300012677,Host-associated,Fungi,484801,77027,8324,80992,19.8590243367387
3300020200,Aquatic,Freshwater,458472,92080,3043,93308,19.857539669469
3300025857,Terrestrial,Soil,327216,98408,11685,105324,19.8567783312045
3300025699,Aquatic,Marine,457919,195708,44692,208627,19.85465543948
3300023172,Aquatic,Marine,462708,79535,17081,92783,19.852984310274
3300025849,Aquatic,Marine,462804,176777,54148,187984,19.8516325772722
3300025709,Aquatic,Marine,443679,239184,19094,250168,19.8513302053978
3300024262,Aquatic,Marine,454788,33742,3938,37325,19.8507022260696
3300023084,Aquatic,Marine,459312,98642,15804,108028,19.8501803113625
