uid,domainID,siteID,plotID,namedLocation,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedBy,remarks,genomicsDataQF,publicationDate,release
3a51c494-03bb-402b-bda1-d7c366e658da,D13,NIWO,NIWO_005,NIWO_005.basePlot.bgc,2018-08-01T18:00Z,,NEON.DOC.014048vK,NIWO_005-O-39.5-35.5-20180801,NIWO_005-O-20180801-COMP,B00000010929,OK,mtreece@battelleecology.org,,,20211222T004330Z,RELEASE-2022
7a5822cd-0c28-45ff-8e05-e2332eb8c6e0,D13,NIWO,NIWO_005,NIWO_005.basePlot.bgc,2018-08-01T19:15Z,,NEON.DOC.014048vK,NIWO_005-M-10.5-9-20180801|NIWO_005-M-39-2.5-20180801,NIWO_005-M-20180801-COMP,B00000010947,OK,mtreece@battelleecology.org,,,20211222T004330Z,RELEASE-2022
447fa2b6-0ea4-47e5-94c1-86bae0de29ae,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2019-07-29T21:38Z,,NEON.DOC.014048vL,NIWO_002-M-31.5-37-20190729|NIWO_002-M-8-38.5-20190729|NIWO_002-M-16-1.5-20190729,NIWO_002-M-20190729-COMP,B00000012542,OK,,,,20211221T235436Z,RELEASE-2022
12e918f7-2b7d-4c51-9df2-f8172c9d21b6,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2019-07-29T21:12Z,,NEON.DOC.014048vL,NIWO_002-O-8-38.5-20190729|NIWO_002-O-31.5-37-20190729,NIWO_002-O-20190729-COMP,B00000012538,OK,,,,20211221T235436Z,RELEASE-2022
25b1621c-c44f-4f4f-b38d-21cd5d034e0f,D13,NIWO,NIWO_004,NIWO_004.basePlot.bgc,2019-07-31T17:01Z,,NEON.DOC.014048vL,NIWO_004-O-37.5-32.5-20190731|NIWO_004-O-18.5-31.5-20190731,NIWO_004-O-20190731-COMP,B00000012544,OK,,,,20211221T235436Z,RELEASE-2022
c9f4a489-8e29-4bcb-a928-13521fd8421e,D13,NIWO,NIWO_004,NIWO_004.basePlot.bgc,2019-07-31T17:47Z,,NEON.DOC.014048vL,NIWO_004-M-37.5-32.5-20190731|NIWO_004-M-18.5-31.5-20190731|NIWO_004-M-20.5-6.5-20190731,NIWO_004-M-20190731-COMP,B00000012526,OK,,,,20211221T235436Z,RELEASE-2022
e7decbee-95df-4fd1-a16f-bd1d47245935,D13,NIWO,NIWO_006,NIWO_006.basePlot.bgc,2019-07-31T17:53Z,,NEON.DOC.014048vL,NIWO_006-M-17-4.5-20190731|NIWO_006-M-36-11.5-20190731|NIWO_006-M-22-36-20190731,NIWO_006-M-20190731-COMP,B00000012545,OK,,,,20211221T235436Z,RELEASE-2022
7f7aa4aa-9425-4320-b197-85fb01e97236,D13,NIWO,NIWO_003,NIWO_003.basePlot.bgc,2019-07-31T19:52Z,,NEON.DOC.014048vL,NIWO_003-M-33.5-16-20190731|NIWO_003-M-32.5-36.5-20190731|NIWO_003-M-0.5-25.5-20190731,NIWO_003-M-20190731-COMP,B00000012531,OK,,,,20211221T235436Z,RELEASE-2022
93b689aa-841d-4827-a67a-8fedf49216d4,D13,NIWO,NIWO_005,NIWO_005.basePlot.bgc,2019-07-31T20:36Z,,NEON.DOC.014048vL,NIWO_005-M-4.5-23-20190731|NIWO_005-M-12.5-0.5-20190731|NIWO_005-M-24-32.5-20190731,NIWO_005-M-20190731-COMP,B00000012556,OK,,,,20211221T235436Z,RELEASE-2022
3e93c1c4-e0af-4e42-82b0-eb9b41ca85ba,D13,NIWO,NIWO_005,NIWO_005.basePlot.bgc,2019-07-31T19:52Z,,NEON.DOC.014048vL,NIWO_005-O-24-32.5-20190731,NIWO_005-O-20190731-COMP,B00000012559,OK,,,,20211221T235436Z,RELEASE-2022
56076822-4738-4cc9-b4b4-6d482031d38e,D13,NIWO,NIWO_043,NIWO_043.basePlot.bgc,2019-08-05T17:26Z,,NEON.DOC.014048vL,NIWO_043-M-10-1.5-20190805|NIWO_043-M-5-34.5-20190805|NIWO_043-M-27.5-3.5-20190805,NIWO_043-M-20190805-COMP,B00000011402,OK,,,,20211221T234610Z,RELEASE-2022
c3b08ed9-93be-4123-9dba-43e8de3d340d,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2019-08-05T19:18Z,,NEON.DOC.014048vL,NIWO_041-M-38.5-28.5-20190805|NIWO_041-M-5.5-11-20190805|NIWO_041-M-4-31.5-20190805,NIWO_041-M-20190805-COMP,B00000011363,OK,,,,20211221T234610Z,RELEASE-2022
bddb50d4-51c0-4c12-908b-b11f92cdefc4,D13,NIWO,NIWO_042,NIWO_042.basePlot.bgc,2019-08-05T21:13Z,,NEON.DOC.014048vL,NIWO_042-M-19-5.5-20190805|NIWO_042-M-39-11-20190805|NIWO_042-M-32.5-31-20190805,NIWO_042-M-20190805-COMP,B00000011520,OK,,,,20211221T234610Z,RELEASE-2022
4b29e139-3e1d-4d3f-9358-9be5aecf094e,D13,NIWO,NIWO_040,NIWO_040.basePlot.bgc,2019-08-07T18:19Z,,NEON.DOC.014048vL,NIWO_040-O-37-6.5-20190807|NIWO_040-O-1.5-25.5-20190807|NIWO_040-O-24.5-37-20190807,NIWO_040-O-20190807-COMP,B00000012253,OK,,,,20211221T234610Z,RELEASE-2022
53b436db-7a95-4e61-9a1a-e99936b8ebec,D13,NIWO,NIWO_040,NIWO_040.basePlot.bgc,2019-08-07T18:30Z,,NEON.DOC.014048vL,NIWO_040-M-1.5-25.5-20190807|NIWO_040-M-24.5-37-20190807|NIWO_040-M-37-6.5-20190807,NIWO_040-M-20190807-COMP,B00000011376,OK,,,,20211221T234610Z,RELEASE-2022
67dfccd5-7a0f-4513-b87c-97651f38d56a,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2019-08-07T22:05Z,,NEON.DOC.014048vL,NIWO_001-O-0.5-24.5-20190807|NIWO_001-O-34.5-6-20190807,NIWO_001-O-20190807-COMP,B00000012157,OK,,,,20211221T234610Z,RELEASE-2022
1e91c253-e064-4631-bb58-bd44a2264bdc,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2019-08-07T21:24Z,,NEON.DOC.014048vL,NIWO_001-M-0.5-24.5-20190807|NIWO_001-M-30-27.5-20190807,NIWO_001-M-20190807-COMP,B00000011304,OK,,,,20211221T234610Z,RELEASE-2022
730f094e-eec8-4a5b-ad11-a6fdadaf843a,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2020-07-06T20:19Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_002-O-12-7-20200706|NIWO_002-O-35-32-20200706|NIWO_002-O-30.5-11-20200706,NIWO_002-O-20200706-COMP,B00000100703,OK,0000-0002-9095-8110,,,20211221T221200Z,RELEASE-2022
999fd639-957a-4d4f-af3c-16561e353d94,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2020-07-06T19:48Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_041-M-24-36-20200706|NIWO_041-M-18.5-2.5-20200706,NIWO_041-M-20200706-COMP,B00000100853,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
e11b1958-72e6-463b-8cdb-1f311c316794,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2020-07-06T20:24Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_041-O-23.5-7.5-20200706,NIWO_041-O-20200706-COMP,B00000100854,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
0b95df5e-f8ef-472d-9c3f-962b7fc6cea2,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2020-07-06T22:28Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_001-O-10.5-33-20200706|NIWO_001-O-37.5-17-20200706|NIWO_001-O-33-28.5-20200706,NIWO_001-O-20200706-COMP,B00000100859,OK,0000-0002-9095-8110,,,20211221T221200Z,RELEASE-2022
27885aa5-bacc-4c2e-8bf7-9a4690799981,D13,NIWO,NIWO_042,NIWO_042.basePlot.bgc,2020-07-06T21:41Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_042-M-1.5-6-20200706,NIWO_042-M-20200706-COMP,B00000100851,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
12bcbb6c-e588-4e6e-8786-dd90965a4734,D13,NIWO,NIWO_042,NIWO_042.basePlot.bgc,2020-07-06T22:59Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_042-O-31-31-20200706|NIWO_042-O-37-7.5-20200706,NIWO_042-O-20200706-COMP,B00000100852,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
91e21e56-e4af-4ef2-84cc-7ce75de52cfd,D13,NIWO,NIWO_040,NIWO_040.basePlot.bgc,2020-07-08T17:34Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_040-O-34.5-18.5-20200708|NIWO_040-O-34.5-37-20200708|NIWO_040-O-14.5-7.5-20200708,NIWO_040-O-20200708-COMP,B00000100834,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
9467117d-a4cd-4295-82f2-58c7cc526045,D13,NIWO,NIWO_004,NIWO_004.basePlot.bgc,2020-07-08T19:01Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_004-O-33.5-30.5-20200708|NIWO_004-O-0-35.5-20200708,NIWO_004-O-20200708-COMP,B00000100865,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
1fb8c4d2-066b-42f5-bb2a-0728a2609aa1,D13,NIWO,NIWO_043,NIWO_043.basePlot.bgc,2020-07-08T19:57Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_043-M-37.5-33-20200708|NIWO_043-M-15.5-3-20200708|NIWO_043-M-1.5-26-20200708,NIWO_043-M-20200708-COMP,B00000100848,OK,0000-0001-6124-3848,,,20211221T221200Z,RELEASE-2022
ccb3152d-55d2-4f64-8cdb-b8471b44a050,D13,NIWO,NIWO_004,NIWO_004.basePlot.bgc,2020-07-08T19:33Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_004-M-19-8.5-20200708,NIWO_004-M-20200708-COMP,B00000100856,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
a56f6552-6b32-43c9-a610-ea26d975fe6c,D13,NIWO,NIWO_005,NIWO_005.basePlot.bgc,2020-07-08T21:58Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_005-M-0.5-15.5-20200708|NIWO_005-M-37-1.5-20200708|NIWO_005-M-19.5-35-20200708,NIWO_005-M-20200708-COMP,B00000100860,OK,0000-0001-5295-8649,,,20211221T221200Z,RELEASE-2022
4c7bc523-5b4a-4153-ab4b-973a0f0b4988,D13,NIWO,NIWO_003,NIWO_003.basePlot.bgc,2020-07-08T22:26Z,NIWO.peakGreenness.2020,NEON.DOC.014048vN,NIWO_003-M-14.5-3-20200708|NIWO_003-M-5-25.5-20200708|NIWO_003-M-28-35-20200708,NIWO_003-M-20200708-COMP,B00000100850,OK,0000-0001-6124-3848,,,20211221T221200Z,RELEASE-2022
17dda007-fa69-407c-881f-7e77dcbecb52,D13,NIWO,NIWO_043,NIWO_043.basePlot.bgc,2021-07-26T18:05Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_043-M-4.5-35.5-20210726|NIWO_043-M-30-26-20210726|NIWO_043-M-17.5-6-20210726,NIWO_043-M-20210726-COMP,B00000100846,OK,0000-0002-5669-6276,,,20220503T161436Z,PROVISIONAL
bafa7806-715d-4ff1-9864-d099556ccacb,D13,NIWO,NIWO_005,NIWO_005.basePlot.bgc,2021-07-26T19:27Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_005-M-31-25.5-20210726|NIWO_005-M-23-1-20210726|NIWO_005-M-9.5-12-20210726,NIWO_005-M-20210726-COMP,B00000100829,OK,0000-0003-3196-1405,,,20220503T161436Z,PROVISIONAL
58e0af31-a54c-44ae-85ed-a101b0c5989c,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2021-07-26T20:03Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_041-M-30.5-36.5-20210726|NIWO_041-M-18-36.5-20210726|NIWO_041-M-27.5-7-20210726,NIWO_041-M-20210726-COMP,B00000012130,OK,0000-0003-3018-7817,,,20220503T161436Z,PROVISIONAL
046741b5-dad9-4c8a-aa22-9d1c3902fac6,D13,NIWO,NIWO_004,NIWO_004.basePlot.bgc,2021-07-26T22:26Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_004-M-7-6-20210726|NIWO_004-M-30.5-30.5-20210726,NIWO_004-M-20210726-COMP,B00000012148,OK,0000-0003-3196-1405,,,20220503T161436Z,PROVISIONAL
31e4fef4-b450-49cd-b846-7cf7c10f6f3d,D13,NIWO,NIWO_004,NIWO_004.basePlot.bgc,2021-07-26T21:58Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_004-O-26-8.5-20210726,NIWO_004-O-20210726-COMP,B00000100830,OK,0000-0003-3196-1405,,,20220503T161436Z,PROVISIONAL
ac1ffbb9-30ac-40b1-af6e-68a03e83af3f,D13,NIWO,NIWO_006,NIWO_006.basePlot.bgc,2021-07-27T17:08Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_006-M-9.5-38-20210727|NIWO_006-M-0-15.5-20210727|NIWO_006-M-23-33.5-20210727,NIWO_006-M-20210727-COMP,B00000100847,OK,0000-0003-3018-7817,,,20220503T161436Z,PROVISIONAL
c3751eab-c2e2-4fb6-90eb-674f6c61e051,D13,NIWO,NIWO_003,NIWO_003.basePlot.bgc,2021-07-27T19:08Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_003-M-28.5-34.5-20210727|NIWO_003-M-33.5-9.5-20210727|NIWO_003-M-8-21.5-20210727,NIWO_003-M-20210727-COMP,B00000100808,OK,0000-0003-3018-7817,,,20220503T161436Z,PROVISIONAL
44f3009c-e6d4-42ad-918d-24a49f534978,D13,NIWO,NIWO_002,NIWO_002.basePlot.bgc,2021-07-28T15:41Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_002-M-5.5-34-20210728|NIWO_002-M-35-15.5-20210728|NIWO_002-M-5.5-8-20210728,NIWO_002-M-20210728-COMP,B00000012150,OK,0000-0002-2637-0718,,,20220503T161436Z,PROVISIONAL
0f51f6ec-d2f2-44c4-94fb-549dc525bdb2,D13,NIWO,NIWO_042,NIWO_042.basePlot.bgc,2021-07-28T16:45Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_042-M-23-0.5-20210728|NIWO_042-M-10-5.5-20210728|NIWO_042-M-5.5-23.5-20210728,NIWO_042-M-20210728-COMP,B00000100824,OK,0000-0001-7662-5726,,,20220503T161436Z,PROVISIONAL
cc26d14a-fc13-41e9-95f3-c162f61ba7cc,D13,NIWO,NIWO_040,NIWO_040.basePlot.bgc,2021-07-28T19:10Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_040-O-33-35-20210728|NIWO_040-O-4-5-20210728|NIWO_040-O-12.5-33.5-20210728,NIWO_040-O-20210728-COMP,B00000100845,OK,0000-0001-7662-5726,,,20220503T161436Z,PROVISIONAL
dcc53f7f-b506-4ac2-b9f2-4897a8098829,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2021-07-28T19:01Z,NIWO.peakGreenness.2021,NEON.DOC.014048vN,NIWO_001-O-31-1-20210728|NIWO_001-O-0-30-20210728|NIWO_001-O-19.5-9-20210728,NIWO_001-O-20210728-COMP,B00000012151,OK,0000-0002-2637-0718,,,20220503T161436Z,PROVISIONAL
f7982e32-8481-44eb-bd08-6f516768c2d0,D14,JORN,JORN_004,JORN_004.basePlot.bgc,2017-08-08T15:31Z,,NEON.DOC.014048vJ,JORN_004-M-10-38.5-20170808|JORN_004-M-18.5-1-20170808|JORN_004-M-35-30-20170808,JORN_004-M-20170808-COMP,,OK,ggudenkauf@battelleecology.org,,,20211222T040314Z,RELEASE-2022
5d551491-cd97-47aa-b35c-4844d17ebedc,D14,JORN,JORN_006,JORN_006.basePlot.bgc,2017-08-08T14:50Z,,NEON.DOC.014048vJ,JORN_006-M-35.5-9.5-20170808|JORN_006-M-0.5-2.5-20170808|JORN_006-M-39.5-38-20170808,JORN_006-M-20170808-COMP,,OK,apitz@battelleecology.org,,,20211222T040314Z,RELEASE-2022
6778f934-30b9-4a0b-bf01-c7b86c48d3b6,D14,JORN,JORN_045,JORN_045.basePlot.bgc,2017-08-08T16:31Z,,NEON.DOC.014048vJ,JORN_045-M-14.5-7-20170808|JORN_045-M-29-7.5-20170808|JORN_045-M-6-25-20170808,JORN_045-M-20170808-COMP,,OK,apitz@battelleecology.org,,,20211222T040314Z,RELEASE-2022
84680105-f87c-41ad-b6c6-e17aae4c44d4,D14,JORN,JORN_002,JORN_002.basePlot.bgc,2017-08-08T17:09Z,,NEON.DOC.014048vJ,JORN_002-M-36-29-20170808|JORN_002-M-2-10.5-20170808|JORN_002-M-9-31-20170808,JORN_002-M-20170808-COMP,,OK,ggudenkauf@battelleecology.org,,,20211222T040314Z,RELEASE-2022
d5312da9-46ff-410c-bf5e-e0a789d82bdb,D14,JORN,JORN_047,JORN_047.basePlot.bgc,2017-08-08T17:21Z,,NEON.DOC.014048vJ,JORN_047-M-30-12-20170808|JORN_047-M-1-35.5-20170808|JORN_047-M-17.5-9-20170808,JORN_047-M-20170808-COMP,,OK,apitz@battelleecology.org,,,20211222T040314Z,RELEASE-2022
720953e3-0fee-4d47-bb02-a2072cc269a4,D14,JORN,JORN_003,JORN_003.basePlot.bgc,2017-08-08T19:19Z,,NEON.DOC.014048vJ,JORN_003-M-22-7-20170808|JORN_003-M-21-38-20170808|JORN_003-M-7.5-24-20170808,JORN_003-M-20170808-COMP,,OK,ggudenkauf@battelleecology.org,,,20211222T040314Z,RELEASE-2022
c9418540-27c4-441f-9d82-e8b3344567b9,D14,JORN,JORN_042,JORN_042.basePlot.bgc,2017-08-08T18:46Z,,NEON.DOC.014048vJ,JORN_042-M-17.5-34.5-20170808|JORN_042-M-0.5-8.5-20170808|JORN_042-M-27-39-20170808,JORN_042-M-20170808-COMP,,OK,apitz@battelleecology.org,,,20211222T040314Z,RELEASE-2022
c109f6aa-2f8c-48b9-b7c0-e9914c70edf3,D14,JORN,JORN_044,JORN_044.basePlot.bgc,2017-08-08T19:38Z,,NEON.DOC.014048vJ,JORN_044-M-9-39.5-20170808|JORN_044-M-7-13.5-20170808|JORN_044-M-23-31.5-20170808,JORN_044-M-20170808-COMP,,OK,apitz@battelleecology.org,,,20211222T040314Z,RELEASE-2022
805a3b2b-3311-47ee-9dca-4be4d4e8919e,D14,JORN,JORN_001,JORN_001.basePlot.bgc,2017-08-08T20:25Z,,NEON.DOC.014048vJ,JORN_001-M-12-36.5-20170808|JORN_001-M-21-38.5-20170808|JORN_001-M-31-11.5-20170808,JORN_001-M-20170808-COMP,,OK,ggudenkauf@battelleecology.org,,,20211222T040314Z,RELEASE-2022
21d68ce5-94f1-4952-81b7-044b8e12ccc1,D14,JORN,JORN_005,JORN_005.basePlot.bgc,2017-08-08T21:38Z,,NEON.DOC.014048vJ,JORN_005-M-36.5-35.5-20170808|JORN_005-M-35.5-19.5-20170808|JORN_005-M-4-17.5-20170808,JORN_005-M-20170808-COMP,,OK,ggudenkauf@battelleecology.org,,,20211222T040314Z,RELEASE-2022
e6fb4ac2-2709-441f-8248-a44753209199,D14,SRER,SRER_006,SRER_006.basePlot.bgc,2017-08-15T15:01Z,,NEON.DOC.014048vJ,SRER_006-M-10.5-6-20170815|SRER_006-M-21.5-5-20170815|SRER_006-M-24.5-38-20170815,SRER_006-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
4cf5f9c6-65f5-4d4f-81cc-31788636f98d,D14,SRER,SRER_004,SRER_004.basePlot.bgc,2017-08-15T15:30Z,,NEON.DOC.014048vJ,SRER_004-M-9-18-20170815|SRER_004-M-3-32.5-20170815|SRER_004-M-23-33.5-20170815,SRER_004-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
60f0ac02-67cc-4f5f-9af7-3ae7322c9851,D14,SRER,SRER_003,SRER_003.basePlot.bgc,2017-08-15T16:09Z,,NEON.DOC.014048vJ,SRER_003-M-24.5-6.5-20170815|SRER_003-M-35-20.5-20170815|SRER_003-M-0.5-20.5-20170815,SRER_003-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
87c22999-beae-4932-8f42-56b603c1392c,D14,SRER,SRER_047,SRER_047.basePlot.bgc,2017-08-15T16:46Z,,NEON.DOC.014048vJ,SRER_047-M-6-4.5-20170815|SRER_047-M-23.5-1-20170815|SRER_047-M-0-25-20170815,SRER_047-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
a9b71c46-1faa-4ff8-9d9d-07b9a7b42b95,D14,SRER,SRER_005,SRER_005.basePlot.bgc,2017-08-15T17:27Z,,NEON.DOC.014048vJ,SRER_005-M-27.5-4.5-20170815|SRER_005-M-34.5-29.5-20170815|SRER_005-M-16-2-20170815,SRER_005-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
d20800ae-a3aa-419a-bb5a-7035d48e1af8,D14,SRER,SRER_043,SRER_043.basePlot.bgc,2017-08-15T17:34Z,,NEON.DOC.014048vJ,SRER_043-M-18.5-5.5-20170815|SRER_043-M-39.5-5.5-20170815|SRER_043-M-4.5-24.5-20170815,SRER_043-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
ba757791-5b99-4de7-8f59-27dd209c6080,D14,SRER,SRER_001,SRER_001.basePlot.bgc,2017-08-15T18:56Z,,NEON.DOC.014048vJ,SRER_001-M-15-31-20170815|SRER_001-M-37-27.5-20170815|SRER_001-M-33-4-20170815,SRER_001-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
8578fd68-0ab3-4c53-90be-5bb6fcdf2bff,D14,SRER,SRER_053,SRER_053.basePlot.bgc,2017-08-15T19:31Z,,NEON.DOC.014048vJ,SRER_053-M-39-32-20170815|SRER_053-M-18.5-36-20170815|SRER_053-M-39-0.5-20170815,SRER_053-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
6236235e-665b-4261-ab25-2af45f454641,D14,SRER,SRER_002,SRER_002.basePlot.bgc,2017-08-15T19:56Z,,NEON.DOC.014048vJ,SRER_002-M-4-34-20170815|SRER_002-M-30-39-20170815|SRER_002-M-1.5-18-20170815,SRER_002-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
c461e4cf-e6a7-4870-b26d-4ca2e9bdf3d7,D14,SRER,SRER_052,SRER_052.basePlot.bgc,2017-08-15T20:20Z,,NEON.DOC.014048vJ,SRER_052-M-23.5-36-20170815|SRER_052-M-38-12.5-20170815|SRER_052-M-1.5-0.5-20170815,SRER_052-M-20170815-COMP,,OK,kring@field-ops.org,,,20211222T040539Z,RELEASE-2022
ec075c61-e822-47fd-927f-ea439bb7b796,D14,SRER,SRER_003,SRER_003.basePlot.bgc,2018-08-01T15:03Z,,NEON.DOC.014048vK,SRER_003-M-11-35.5-20180801|SRER_003-M-38.5-29-20180801|SRER_003-M-34.5-15.5-20180801,SRER_003-M-20180801-COMP,B00000010210,OK,srose@battelleecology.org,,,20211221T214124Z,RELEASE-2022
b1fe6ed2-1c4e-4c9d-b1dc-11dd1f47d072,D14,SRER,SRER_004,SRER_004.basePlot.bgc,2018-08-01T15:15Z,,NEON.DOC.014048vK,SRER_004-M-5.5-26-20180801|SRER_004-M-30-16.5-20180801|SRER_004-M-4.5-0-20180801,SRER_004-M-20180801-COMP,B00000017757,OK,nmiller@field-ops.org,,,20211221T214124Z,RELEASE-2022
4e6d35f2-0727-4e42-a63b-1b71deaf9ebe,D14,SRER,SRER_006,SRER_006.basePlot.bgc,2018-08-01T16:20Z,,NEON.DOC.014048vK,SRER_006-M-26-2-20180801|SRER_006-M-13-38-20180801|SRER_006-M-24-34-20180801,SRER_006-M-20180801-COMP,B00000017789,OK,srose@battelleecology.org,,,20211221T214124Z,RELEASE-2022
104698f5-91e5-423c-9ed9-d380e9960035,D14,SRER,SRER_052,SRER_052.basePlot.bgc,2018-08-01T16:46Z,,NEON.DOC.014048vK,SRER_052-M-32.5-30-20180801|SRER_052-M-19-31.5-20180801|SRER_052-M-38-17.5-20180801,SRER_052-M-20180801-COMP,B00000017772,OK,nmiller@field-ops.org,,,20211221T214124Z,RELEASE-2022
9b22b71a-ed87-4ad0-9150-cd1b0e05c241,D14,SRER,SRER_053,SRER_053.basePlot.bgc,2018-08-01T17:30Z,,NEON.DOC.014048vK,SRER_053-M-35.5-22.5-20180801|SRER_053-M-17.5-33.5-20180801|SRER_053-M-32-13-20180801,SRER_053-M-20180801-COMP,B00000017768,OK,nmiller@field-ops.org,,,20211221T214124Z,RELEASE-2022
d7fb98b6-9b1e-4697-844b-fc222849e848,D14,SRER,SRER_005,SRER_005.basePlot.bgc,2018-08-01T17:55Z,,NEON.DOC.014048vK,SRER_005-M-36.5-16-20180801|SRER_005-M-37-34.5-20180801|SRER_005-M-0-9.5-20180801,SRER_005-M-20180801-COMP,B00000017787,OK,srose@battelleecology.org,,,20211221T214124Z,RELEASE-2022
9345eac5-0ee8-492a-9f5a-dc7b28dfe460,D14,SRER,SRER_043,SRER_043.basePlot.bgc,2018-08-01T18:54Z,,NEON.DOC.014048vK,SRER_043-M-1-27-20180801|SRER_043-M-0-16-20180801|SRER_043-M-22.5-8-20180801,SRER_043-M-20180801-COMP,B00000017781,OK,nmiller@field-ops.org,,,20211221T214124Z,RELEASE-2022
01a253c5-8ff1-4e60-8ebe-7c4c5b747afc,D14,SRER,SRER_001,SRER_001.basePlot.bgc,2018-08-01T19:38Z,,NEON.DOC.014048vK,SRER_001-M-39.5-10-20180801|SRER_001-M-24.5-31-20180801|SRER_001-M-7.5-0-20180801,SRER_001-M-20180801-COMP,B00000017766,OK,srose@battelleecology.org,,,20211221T214124Z,RELEASE-2022
21d84f04-cde3-420b-8d74-98a88b9aae65,D14,SRER,SRER_047,SRER_047.basePlot.bgc,2018-08-01T19:35Z,,NEON.DOC.014048vK,SRER_047-M-8.5-10-20180801|SRER_047-M-37.5-25-20180801|SRER_047-M-31.5-11.5-20180801,SRER_047-M-20180801-COMP,B00000017762,OK,nmiller@field-ops.org,,,20211221T214124Z,RELEASE-2022
abafc211-07e1-4456-90ce-e55f52937dbd,D14,SRER,SRER_002,SRER_002.basePlot.bgc,2018-08-01T20:50Z,,NEON.DOC.014048vK,SRER_002-M-18.5-34.5-20180801|SRER_002-M-6-0.5-20180801|SRER_002-M-35-0-20180801,SRER_002-M-20180801-COMP,B00000017761,OK,srose@battelleecology.org,,,20211221T214124Z,RELEASE-2022
c88a1105-3db5-4199-8e38-eceb89ed1046,D14,SRER,SRER_002,SRER_002.basePlot.bgc,2019-08-06T14:10Z,,NEON.DOC.014048vL,SRER_002-M-4.5-32.5-20190806|SRER_002-M-1-16-20190806|SRER_002-M-26.5-30.5-20190806,SRER_002-M-20190806-COMP,B00000017649,OK,,,,20211221T201126Z,RELEASE-2022
275fa662-8ccc-4a84-b9cb-378c0dedd329,D14,SRER,SRER_004,SRER_004.basePlot.bgc,2019-08-06T14:59Z,,NEON.DOC.014048vL,SRER_004-M-7-27-20190806|SRER_004-M-39-24-20190806|SRER_004-M-15-8.5-20190806,SRER_004-M-20190806-COMP,B00000017617,OK,,,,20211221T201126Z,RELEASE-2022
