uid,namedLocation,domainID,siteID,plotID,plotType,collectDate,samplingProtocolVersion,sampleID,sampleCode,kclSampleID,kclSampleCode,incubationPairID,nTransBoutType,incubationLength,extractionStartDate,kclReferenceID,soilFreshMass,kclVolume,extractionEndDate,sampleCondition,remarks,processedBy,recordedBy,dataQF,publicationDate,release
234bd7bd-15dc-4403-849b-76b13ec1e58b,TEAK_045.basePlot.bgc,D17,TEAK,TEAK_045,tower,2021-10-05T18:46Z,NEON.DOC.014048vN,TEAK_045-M-16.5-7.5-20211005,A00000062644,TEAK_045-M-16.5-7.5-20211005-KCL,B00000045348,TEAK_045-M-16.5-7.5,tInitial,0,2021-10-06T17:02Z,TEAK-20211006-BRef2,5.47,50,2021-10-06T19Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
4feb0b93-2b01-42ed-841f-1dc32d5f367f,TEAK_045.basePlot.bgc,D17,TEAK,TEAK_045,tower,2021-10-27T17:40Z,NEON.DOC.014048vN,TEAK_045-M-16.5-7.5-20211027,A00000299445,TEAK_045-M-16.5-7.5-20211027-KCL,B00000045426,TEAK_045-M-16.5-7.5,tFinal,21.95,2021-10-28T15:24Z,TEAK-20211028-BRef3,5.5,51,2021-10-28T17Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
822bd9ff-dc2b-408e-80f5-b03d7e08d581,TEAK_045.basePlot.bgc,D17,TEAK,TEAK_045,tower,2021-10-05T19:06Z,NEON.DOC.014048vN,TEAK_045-M-37.5-10-20211005,A00000062645,TEAK_045-M-37.5-10-20211005-KCL,B00000045349,TEAK_045-M-37.5-10,tInitial,0,2021-10-06T17:01Z,TEAK-20211006-BRef2,5.18,50,2021-10-06T19Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
b3fa946f-8c10-451d-8c17-3fff4a6d21d1,TEAK_045.basePlot.bgc,D17,TEAK,TEAK_045,tower,2021-10-27T17:30Z,NEON.DOC.014048vN,TEAK_045-M-37.5-10-20211027,A00000299444,TEAK_045-M-37.5-10-20211027-KCL,B00000045428,TEAK_045-M-37.5-10,tFinal,21.93,2021-10-28T15:26Z,TEAK-20211028-BRef3,4.86,50,2021-10-28T17Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
6b367c5b-61c8-4984-bb1a-6de8e0d0c490,TEAK_043.basePlot.bgc,D17,TEAK,TEAK_043,tower,2021-10-05T20:18Z,NEON.DOC.014048vN,TEAK_043-M-25-37-20211005,A00000062631,TEAK_043-M-25-37-20211005-KCL,B00000045344,TEAK_043-M-25-37,tInitial,0,2021-10-06T16:56Z,TEAK-20211006-BRef2,5.13,51,2021-10-06T19Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
5675e03e-0ea0-455c-84b1-3899c822e6a0,TEAK_043.basePlot.bgc,D17,TEAK,TEAK_043,tower,2021-10-27T18:24Z,NEON.DOC.014048vN,TEAK_043-M-25-37-20211027,A00000299446,TEAK_043-M-25-37-20211027-KCL,B00000045429,TEAK_043-M-25-37,tFinal,21.92,2021-10-28T15:27Z,TEAK-20211028-BRef3,5.49,50,2021-10-28T17Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
21d41ee7-0350-429c-84c6-924145575606,TEAK_043.basePlot.bgc,D17,TEAK,TEAK_043,tower,2021-10-05T20:30Z,NEON.DOC.014048vN,TEAK_043-M-0.5-32.5-20211005,A00000062632,TEAK_043-M-0.5-32.5-20211005-KCL,B00000045345,TEAK_043-M-0.5-32.5,tInitial,0,2021-10-06T16:55Z,TEAK-20211006-BRef2,5.38,51,2021-10-06T19Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
ba7d4ef0-ed5b-4b4d-919a-7db7098edbfd,TEAK_043.basePlot.bgc,D17,TEAK,TEAK_043,tower,2021-10-05T20:46Z,NEON.DOC.014048vN,TEAK_043-M-4.5-9-20211005,A00000062633,TEAK_043-M-4.5-9-20211005-KCL,B00000045346,TEAK_043-M-4.5-9,tInitial,0,2021-10-06T16:57Z,TEAK-20211006-BRef2,5.09,51,2021-10-06T19Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
7b308d8b-2f76-40ae-a4ec-3779979ecf6d,TEAK_043.basePlot.bgc,D17,TEAK,TEAK_043,tower,2021-10-27T18:42Z,NEON.DOC.014048vN,TEAK_043-M-4.5-9-20211027,A00000299447,TEAK_043-M-4.5-9-20211027-KCL,B00000045430,TEAK_043-M-4.5-9,tFinal,21.91,2021-10-28T15:28Z,TEAK-20211028-BRef3,5.25,50,2021-10-28T18Z,OK,,0000-0002-4748-8985,0000-0002-4748-8985,,20220503T164819Z,PROVISIONAL
14bfc8c4-cb77-4bf3-8150-8925e196e95a,TEAK_001.basePlot.bgc,D17,TEAK,TEAK_001,distributed,2021-10-11T18:55Z,NEON.DOC.014048vN,TEAK_001-M-31-6-20211011,A00000062601,TEAK_001-M-31-6-20211011-KCL,B00000045368,TEAK_001-M-31-6,tInitial,0,2021-10-12T16:01Z,TEAK-20211012-BRef3,5.01,50,2021-10-12T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
79d1c1bb-447c-4d45-a1eb-ca70bf715f80,TEAK_001.basePlot.bgc,D17,TEAK,TEAK_001,distributed,2021-10-11T19:17Z,NEON.DOC.014048vN,TEAK_001-M-38-32.5-20211011,A00000062603,TEAK_001-M-38-32.5-20211011-KCL,B00000045366,TEAK_001-M-38-32.5,tInitial,0,2021-10-12T16:03Z,TEAK-20211012-BRef3,5.03,50,2021-10-12T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
4a23bc05-ae83-4c80-a3c2-d4786ad30564,TEAK_001.basePlot.bgc,D17,TEAK,TEAK_001,distributed,2021-10-11T19:43Z,NEON.DOC.014048vN,TEAK_001-M-9.5-21-20211011,A00000062602,TEAK_001-M-9.5-21-20211011-KCL,B00000045365,TEAK_001-M-9.5-21,tInitial,0,2021-10-12T16:03Z,TEAK-20211012-BRef3,5.02,50,2021-10-12T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
cd3c91f5-795e-458b-ba56-b89ae219a4e8,TEAK_025.basePlot.bgc,D17,TEAK,TEAK_025,distributed,2021-10-13T17:15Z,NEON.DOC.014048vN,TEAK_025-M-28.5-32-20211013,A00000062625,TEAK_025-M-28.5-32-20211013-KCL,B00000045378,TEAK_025-M-28.5-32,tInitial,0,2021-10-14T14:52Z,TEAK-20211014-BRef3,5.05,50,2021-10-14T17Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
d478705d-b5e0-45ed-9d42-17b18522ef14,TEAK_025.basePlot.bgc,D17,TEAK,TEAK_025,distributed,2021-10-13T17:33Z,NEON.DOC.014048vN,TEAK_025-M-19-30.5-20211013,A00000062626,TEAK_025-M-19-30.5-20211013-KCL,B00000045379,TEAK_025-M-19-30.5,tInitial,0,2021-10-14T14:53Z,TEAK-20211014-BRef3,5.01,50,2021-10-14T17Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
7a6bad40-32c9-467f-9432-700636e6cbe0,TEAK_025.basePlot.bgc,D17,TEAK,TEAK_025,distributed,2021-10-13T17:52Z,NEON.DOC.014048vN,TEAK_025-M-31.5-4-20211013,A00000062627,TEAK_025-M-31.5-4-20211013-KCL,B00000045376,TEAK_025-M-31.5-4,tInitial,0,2021-10-14T14:53Z,TEAK-20211014-BRef3,5.05,50,2021-10-14T17Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
b24ab347-8ed2-40dc-90e8-a2c2b4a4d936,TEAK_004.basePlot.bgc,D17,TEAK,TEAK_004,distributed,2021-10-13T19:42Z,NEON.DOC.014048vN,TEAK_004-M-5.5-32.5-20211013,A00000062613,TEAK_004-M-5.5-32.5-20211013-KCL,B00000045381,TEAK_004-M-5.5-32.5,tInitial,0,2021-10-14T14:49Z,TEAK-20211014-BRef3,5.06,50,2021-10-14T16Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
05241b3a-cb83-4b6d-843a-9d6614901d2b,TEAK_004.basePlot.bgc,D17,TEAK,TEAK_004,distributed,2021-10-13T19:54Z,NEON.DOC.014048vN,TEAK_004-M-31.5-35.5-20211013,A00000062614,TEAK_004-M-31.5-35.5-20211013-KCL,B00000045383,TEAK_004-M-31.5-35.5,tInitial,0,2021-10-14T14:50Z,TEAK-20211014-BRef3,5.02,50,2021-10-14T16Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
81686257-1e04-4061-a344-a252762f8260,TEAK_004.basePlot.bgc,D17,TEAK,TEAK_004,distributed,2021-10-13T20:22Z,NEON.DOC.014048vN,TEAK_004-M-35-1-20211013,A00000062615,TEAK_004-M-35-1-20211013-KCL,B00000045377,TEAK_004-M-35-1,tInitial,0,2021-10-14T14:51Z,TEAK-20211014-BRef3,5.06,50,2021-10-14T16Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220503T164819Z,PROVISIONAL
0777db14-187e-4203-b5d3-1d224a96c420,TEAK_043.basePlot.bgc,D17,TEAK,TEAK_043,tower,2021-11-03T18:57Z,NEON.DOC.014048vN,TEAK_043-M-0.5-32.5-20211103,A00000299508,TEAK_043-M-0.5-32.5-20211103-KCL,B00000045474,TEAK_043-M-0.5-32.5,tFinal,28.94,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.03,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
15fde18f-d802-4115-bfdd-79bba86b79b5,TEAK_001.basePlot.bgc,D17,TEAK,TEAK_001,distributed,2021-11-03T17:26Z,NEON.DOC.014048vN,TEAK_001-M-31-6-20211103,A00000299549,TEAK_001-M-31-6-20211103-KCL,B00000045479,TEAK_001-M-31-6,tFinal,22.94,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.03,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
381a921f-e93c-45eb-9dcf-e0b76086fd27,TEAK_001.basePlot.bgc,D17,TEAK,TEAK_001,distributed,2021-11-03T17:22Z,NEON.DOC.014048vN,TEAK_001-M-38-32.5-20211103,A00000299550,TEAK_001-M-38-32.5-20211103-KCL,B00000045478,TEAK_001-M-38-32.5,tFinal,22.92,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.03,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
16715e68-561c-41cd-961c-728abc5196c5,TEAK_001.basePlot.bgc,D17,TEAK,TEAK_001,distributed,2021-11-03T17:16Z,NEON.DOC.014048vN,TEAK_001-M-9.5-21-20211103,A00000299551,TEAK_001-M-9.5-21-20211103-KCL,B00000045480,TEAK_001-M-9.5-21,tFinal,22.9,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.02,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
bb1b9fb4-c9bf-4a3f-aca4-23681731da87,TEAK_025.basePlot.bgc,D17,TEAK,TEAK_025,distributed,2021-11-03T18:13Z,NEON.DOC.014048vN,TEAK_025-M-28.5-32-20211103,A00000299555,TEAK_025-M-28.5-32-20211103-KCL,B00000045472,TEAK_025-M-28.5-32,tFinal,21.04,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.03,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
15172db5-e531-4198-a64e-510ffd0e46d8,TEAK_025.basePlot.bgc,D17,TEAK,TEAK_025,distributed,2021-11-03T18:10Z,NEON.DOC.014048vN,TEAK_025-M-19-30.5-20211103,A00000299556,TEAK_025-M-19-30.5-20211103-KCL,B00000045473,TEAK_025-M-19-30.5,tFinal,21.03,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.02,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
823d27f4-160a-408b-85ba-720de6affbf9,TEAK_025.basePlot.bgc,D17,TEAK,TEAK_025,distributed,2021-11-03T18:17Z,NEON.DOC.014048vN,TEAK_025-M-31.5-4-20211103,A00000299557,TEAK_025-M-31.5-4-20211103-KCL,B00000045471,TEAK_025-M-31.5-4,tFinal,21.02,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.03,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
e7508990-e706-43b5-96b0-2f8aefe1bc72,TEAK_004.basePlot.bgc,D17,TEAK,TEAK_004,distributed,2021-11-03T19:25Z,NEON.DOC.014048vN,TEAK_004-M-5.5-32.5-20211103,A00000299552,TEAK_004-M-5.5-32.5-20211103-KCL,B00000045476,TEAK_004-M-5.5-32.5,tFinal,20.99,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.01,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
aa375b8f-8f44-4da8-8ae2-45baffb0ce8b,TEAK_004.basePlot.bgc,D17,TEAK,TEAK_004,distributed,2021-11-03T19:21Z,NEON.DOC.014048vN,TEAK_004-M-31.5-35.5-20211103,A00000299553,TEAK_004-M-31.5-35.5-20211103-KCL,B00000045477,TEAK_004-M-31.5-35.5,tFinal,20.98,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.05,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
50924c4e-b291-4e22-a86e-330fb4ae0e53,TEAK_004.basePlot.bgc,D17,TEAK,TEAK_004,distributed,2021-11-03T19:29Z,NEON.DOC.014048vN,TEAK_004-M-35-1-20211103,A00000299554,TEAK_004-M-35-1-20211103-KCL,B00000045475,TEAK_004-M-35-1,tFinal,20.96,2021-11-04T15:30Z,TEAK-20211104-BRef3,5.01,50,2021-11-04T18Z,OK,,0000-0003-0250-5865,0000-0003-0250-5865,,20220516T155131Z,PROVISIONAL
d6d660ba-c6c6-43ba-8315-442b721106d9,TOOL_043.basePlot.bgc,D18,TOOL,TOOL_043,tower,2017-07-19T17:42Z,NEON.DOC.014048vJ,TOOL_043-O-5-7-20170719,,TOOL_043-O-5-7-20170719-KCL,,TOOL_043-O-5-7,tInitial,0,2017-07-20T19:29Z,TOOL-20170720-BRef1,9.77,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
3ed54915-7767-441e-8a1b-cebd1db30c9d,TOOL_041.basePlot.bgc,D18,TOOL,TOOL_041,tower,2017-07-19T17:50Z,NEON.DOC.014048vJ,TOOL_041-O-13-5.5-20170719,,TOOL_041-O-13-5.5-20170719-KCL,,TOOL_041-O-13-5.5,tInitial,0,2017-07-20T19:43Z,TOOL-20170720-BRef1,10.16,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
60f65ff0-4c86-4625-8f77-ff146907af5e,TOOL_043.basePlot.bgc,D18,TOOL,TOOL_043,tower,2017-07-19T18:30Z,NEON.DOC.014048vJ,TOOL_043-M-5-7-20170719,,TOOL_043-M-5-7-20170719-KCL,,TOOL_043-M-5-7,tInitial,0,2017-07-20T20:02Z,TOOL-20170720-BRef1,10.03,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
1ad15f24-7ace-4327-acf7-8cf91bba6421,TOOL_041.basePlot.bgc,D18,TOOL,TOOL_041,tower,2017-07-19T18:38Z,NEON.DOC.014048vJ,TOOL_041-O-4.5-27-20170719,,TOOL_041-O-4.5-27-20170719-KCL,,TOOL_041-O-4.5-27,tInitial,0,2017-07-20T19:36Z,TOOL-20170720-BRef1,9.95,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
06cc0193-3d97-4d58-a95d-5ced93ddf5e3,TOOL_041.basePlot.bgc,D18,TOOL,TOOL_041,tower,2017-07-19T18:54Z,NEON.DOC.014048vJ,TOOL_041-M-4.5-27-20170719,,TOOL_041-M-4.5-27-20170719-KCL,,TOOL_041-M-4.5-27,tInitial,0,2017-07-20T20:18Z,TOOL-20170720-BRef1,4.25,43,2017-07-20T22Z,OK,Not enough soil for full 10 grams,Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
67631140-8238-4eb6-8e19-e69437b2d16d,TOOL_043.basePlot.bgc,D18,TOOL,TOOL_043,tower,2017-07-19T18:58Z,NEON.DOC.014048vJ,TOOL_043-O-7.5-31-20170719,,TOOL_043-O-7.5-31-20170719-KCL,,TOOL_043-O-7.5-31,tInitial,0,2017-07-20T19:35Z,TOOL-20170720-BRef1,10.11,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
8ce80027-2b6d-4eef-a1ed-77e02a7ae02e,TOOL_043.basePlot.bgc,D18,TOOL,TOOL_043,tower,2017-07-19T19:37Z,NEON.DOC.014048vJ,TOOL_043-O-32.5-27-20170719,,TOOL_043-O-32.5-27-20170719-KCL,,TOOL_043-O-32.5-27,tInitial,0,2017-07-20T19:39Z,TOOL-20170720-BRef1,9.82,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
da809306-c555-4452-9368-0ed17bf33ca4,TOOL_041.basePlot.bgc,D18,TOOL,TOOL_041,tower,2017-07-19T20:00Z,NEON.DOC.014048vJ,TOOL_041-O-36.5-26-20170719,,TOOL_041-O-36.5-26-20170719-KCL,,TOOL_041-O-36.5-26,tInitial,0,2017-07-20T19:26Z,TOOL-20170720-BRef1,9.93,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
8efe06b8-1526-41ab-a93d-70e8e6dd4e37,TOOL_042.basePlot.bgc,D18,TOOL,TOOL_042,tower,2017-07-19T20:51Z,NEON.DOC.014048vJ,TOOL_042-O-9.5-15-20170719,,TOOL_042-O-9.5-15-20170719-KCL,,TOOL_042-O-9.5-15,tInitial,0,2017-07-20T19:48Z,TOOL-20170720-BRef1,10.24,102,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
7cda5d09-b4ae-49e6-99c4-893c44630214,TOOL_042.basePlot.bgc,D18,TOOL,TOOL_042,tower,2017-07-19T21:09Z,NEON.DOC.014048vJ,TOOL_042-M-9.5-15-20170719,,TOOL_042-M-9.5-15-20170719-KCL,,TOOL_042-M-9.5-15,tInitial,0,2017-07-20T19:57Z,TOOL-20170720-BRef1,10.16,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
3b0664b0-be66-4ed1-a7a5-a983eb4ccc82,TOOL_042.basePlot.bgc,D18,TOOL,TOOL_042,tower,2017-07-19T21:52Z,NEON.DOC.014048vJ,TOOL_042-O-22-9.5-20170719,,TOOL_042-O-22-9.5-20170719-KCL,,TOOL_042-O-22-9.5,tInitial,0,2017-07-20T19:44Z,TOOL-20170720-BRef1,10.21,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
1f7494a3-eb93-4470-b921-4053c9b0aa60,TOOL_042.basePlot.bgc,D18,TOOL,TOOL_042,tower,2017-07-19T22:06Z,NEON.DOC.014048vJ,TOOL_042-M-22-9.5-20170719,,TOOL_042-M-22-9.5-20170719-KCL,,TOOL_042-M-22-9.5,tInitial,0,2017-07-20T20:04Z,TOOL-20170720-BRef1,9.82,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
c6cb50ba-99ee-4427-bd6b-620924c69d32,TOOL_044.basePlot.bgc,D18,TOOL,TOOL_044,tower,2017-07-19T22:24Z,NEON.DOC.014048vJ,TOOL_044-O-1.5-28.5-20170719,,TOOL_044-O-1.5-28.5-20170719-KCL,,TOOL_044-O-1.5-28.5,tInitial,0,2017-07-20T20:15Z,TOOL-20170720-BRef1,10.08,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
56a0e3d9-61e1-434d-8989-fa8584654c68,TOOL_044.basePlot.bgc,D18,TOOL,TOOL_044,tower,2017-07-20T00:07Z,NEON.DOC.014048vJ,TOOL_044-M-1.5-28.5-20170719,,TOOL_044-M-1.5-28.5-20170719-KCL,,TOOL_044-M-1.5-28.5,tInitial,0,2017-07-20T20:17Z,TOOL-20170720-BRef1,4.58,46,2017-07-20T22Z,OK,Not enough soil for full 10 grams,Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
f862dddf-62b4-4f9a-b285-1d28cb41aab1,TOOL_042.basePlot.bgc,D18,TOOL,TOOL_042,tower,2017-07-20T00:49Z,NEON.DOC.014048vJ,TOOL_042-O-20-33-20170719,,TOOL_042-O-20-33-20170719-KCL,,TOOL_042-O-20-33,tInitial,0,2017-07-20T19:54Z,TOOL-20170720-BRef1,9.94,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
44aef051-c8af-416b-a528-3d7515c827c9,TOOL_044.basePlot.bgc,D18,TOOL,TOOL_044,tower,2017-07-20T00:56Z,NEON.DOC.014048vJ,TOOL_044-O-35-32-20170719,,TOOL_044-O-35-32-20170719-KCL,,TOOL_044-O-35-32,tInitial,0,2017-07-20T19:24Z,TOOL-20170720-BRef1,9.72,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
8ce4211a-a61d-4a42-a2e2-106a0564e957,TOOL_044.basePlot.bgc,D18,TOOL,TOOL_044,tower,2017-07-20T01:11Z,NEON.DOC.014048vJ,TOOL_044-M-35-32-20170719,,TOOL_044-M-35-32-20170719-KCL,,TOOL_044-M-35-32,tInitial,0,2017-07-20T20:07Z,TOOL-20170720-BRef1,9.88,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
833f5221-4147-4d74-b9e5-b76cb551989f,TOOL_042.basePlot.bgc,D18,TOOL,TOOL_042,tower,2017-07-20T01:13Z,NEON.DOC.014048vJ,TOOL_042-M-20-33-20170719,,TOOL_042-M-20-33-20170719-KCL,,TOOL_042-M-20-33,tInitial,0,2017-07-20T19:52Z,TOOL-20170720-BRef1,10.01,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
0fef2456-636e-41dc-b0a3-9d7207306c40,TOOL_044.basePlot.bgc,D18,TOOL,TOOL_044,tower,2017-07-20T02:14Z,NEON.DOC.014048vJ,TOOL_044-O-35-14.5-20170719,,TOOL_044-O-35-14.5-20170719-KCL,,TOOL_044-O-35-14.5,tInitial,0,2017-07-20T20:06Z,TOOL-20170720-BRef1,10.05,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
227d6920-6cef-4f45-95c4-415ec9383193,TOOL_044.basePlot.bgc,D18,TOOL,TOOL_044,tower,2017-07-20T02:33Z,NEON.DOC.014048vJ,TOOL_044-M-35-14.5-20170719,,TOOL_044-M-35-14.5-20170719-KCL,,TOOL_044-M-35-14.5,tInitial,0,2017-07-20T20:11Z,TOOL-20170720-BRef1,10.06,100,2017-07-20T22Z,OK,"",Kjorgenson@battelleecology.org,Jormerod@battelleecology.org,,20211222T010654Z,RELEASE-2022
fc3fbb83-e110-4de1-b35e-0da0c28b99ce,TOOL_005.basePlot.bgc,D18,TOOL,TOOL_005,distributed,2017-07-21T18:10Z,NEON.DOC.014048vJ,TOOL_005-O-16.5-0-20170721,,TOOL_005-O-16.5-0-20170721-KCL,,TOOL_005-O-16.5-0,tInitial,0,2017-07-22T19:16Z,TOOL-20170722-BRef1,10.13,100,2017-07-22T22Z,OK,"",Kjorgenson@battelleecology.org,Kjorgenson@battelleecology.org,,20211222T010654Z,RELEASE-2022
8d8fb5f5-fae6-4f8b-8a0a-84281b98af64,TOOL_005.basePlot.bgc,D18,TOOL,TOOL_005,distributed,2017-07-21T18:21Z,NEON.DOC.014048vJ,TOOL_005-M-16.5-0-20170721,,TOOL_005-M-16.5-0-20170721-KCL,,TOOL_005-M-16.5-0,tInitial,0,2017-07-22T18:57Z,TOOL-20170722-BRef1,10.04,100,2017-07-22T22Z,OK,"",Kjorgenson@battelleecology.org,Kjorgenson@battelleecology.org,,20211222T010654Z,RELEASE-2022
7a319e86-3829-487c-b8ef-c6944564fc45,TOOL_005.basePlot.bgc,D18,TOOL,TOOL_005,distributed,2017-07-21T19:13Z,NEON.DOC.014048vJ,TOOL_005-O-31.5-6-20170721,,TOOL_005-O-31.5-6-20170721-KCL,,TOOL_005-O-31.5-6,tInitial,0,2017-07-22T19:19Z,TOOL-20170722-BRef1,9.91,99,2017-07-22T22Z,OK,"",Kjorgenson@battelleecology.org,Kjorgenson@battelleecology.org,,20211222T010654Z,RELEASE-2022
dede8ace-aa61-465f-b8b8-7e4329584d3d,TOOL_006.basePlot.bgc,D18,TOOL,TOOL_006,distributed,2017-07-21T19:14Z,NEON.DOC.014048vJ,TOOL_006-O-39-35-20170721,,TOOL_006-O-39-35-20170721-KCL,,TOOL_006-O-39-35,tInitial,0,2017-07-22T19:05Z,TOOL-20170722-BRef1,10.13,100,2017-07-22T22Z,OK,"",Kjorgenson@battelleecology.org,Kjorgenson@battelleecology.org,,20211222T010654Z,RELEASE-2022
50f7f9c6-edd4-454d-aebd-21a684785c28,TOOL_006.basePlot.bgc,D18,TOOL,TOOL_006,distributed,2017-07-21T19:28Z,NEON.DOC.014048vJ,TOOL_006-M-39-35-20170721,,TOOL_006-M-39-35-20170721-KCL,,TOOL_006-M-39-35,tInitial,0,2017-07-22T18:52Z,TOOL-20170722-BRef1,10.17,101,2017-07-22T22Z,OK,"",Kjorgenson@battelleecology.org,Kjorgenson@battelleecology.org,,20211222T010654Z,RELEASE-2022
7686007f-697f-4685-b111-6e67b3dc4716,TOOL_005.basePlot.bgc,D18,TOOL,TOOL_005,distributed,2017-07-21T19:29Z,NEON.DOC.014048vJ,TOOL_005-M-31.5-6-20170721,,TOOL_005-M-31.5-6-20170721-KCL,,TOOL_005-M-31.5-6,tInitial,0,2017-07-22T18:32Z,TOOL-20170722-BRef1,10.23,101,2017-07-22T22Z,OK,"",Kjorgenson@battelleecology.org,Kjorgenson@battelleecology.org,,20211222T010654Z,RELEASE-2022
